"location","source","target"
"242841733-0-35788","necklace^n",""
"242841733-0-35789","girdle^n",""
"242841733-0-35790","girdle^n",""
"242841733-0-35791","girdle^n",""
"242841733-0-35792","girdle^n",""
"242841733-0-35793","belt^n",""
"242841733-0-35794","belt^n",""
"242841733-0-35795","belt^n",""
"242841733-0-35796","belt^n",""
"242841733-0-35797","sash^p",""
"242841733-0-35798","sash^p",""
"242841733-0-35799","sash^p",""
"242841733-0-35800","sash^p",""
"242841733-0-35801","dagger^n",""
"242841733-0-35802","dagger^n",""
"242841733-0-35803","dagger^n",""
"242841733-0-35804","dagger^n",""
"242841733-0-35805","dagger^n",""
"242841733-0-35806","dagger^n",""
"242841733-0-35807","dagger^n",""
"242841733-0-35808","dagger^n",""
"242841733-0-35809","dagger^n",""
"242841733-0-35810","dagger^n",""
"242841733-0-35811","bow^n",""
"242841733-0-35812","bow^n",""
"242841733-0-35813","bow^n",""
"242841733-0-35814","bow^n",""
"242841733-0-35815","bow^n",""
"242841733-0-35816","bow^n",""
"242841733-0-35817","bow^n",""
"242841733-0-35818","bow^n",""
"242841733-0-35819","bow^n",""
"242841733-0-35820","bow^n",""
"242841733-0-35821","bow^n",""
"242841733-0-35822","bow^n",""
"242841733-0-35823","bow^n",""
"242841733-0-35824","bow^n",""
"242841733-0-35825","helm^n",""
"242841733-0-35826","helm^n",""
"242841733-0-35827","helmet^n",""
"242841733-0-35828","helmet^n",""
"242841733-0-35829","hat^n",""
"242841733-0-35830","hat^n",""
"242841733-0-35831","fire staff^n",""
"242841733-0-35832","fire staff^n",""
"242841733-0-35833","ice staff^n",""
"242841733-0-35834","ice staff^n",""
"242841733-0-35835","lightning staff^n",""
"242841733-0-35836","lightning staff^n",""
"242841733-0-35837","ring^n",""
"242841733-0-35838","ring^n",""
"242841733-0-35839","ring^n",""
"242841733-0-35840","ring^n",""
"242841733-0-35841","ring^n",""
"242841733-0-35842","ring^n",""
"242841733-0-35843","ring^n",""
"242841733-0-35844","ring^n",""
"242841733-0-35845","ring^n",""
"242841733-0-35846","ring^n",""
"242841733-0-35847","healing staff^n",""
"242841733-0-35848","healing staff^n",""
"242841733-0-35849","pauldron^p",""
"242841733-0-35850","pauldron^p",""
"242841733-0-35851","pauldron^p",""
"242841733-0-35852","pauldron^p",""
"242841733-0-35853","pauldron^p",""
"242841733-0-35854","pauldron^p",""
"242841733-0-35855","pauldron^p",""
"242841733-0-35856","epaulets^p",""
"242841733-0-35857","epaulets^p",""
"242841733-0-35858","epaulets^p",""
"242841733-0-35859","epaulets^p",""
"242841733-0-35860","epaulets^p",""
"242841733-0-35861","epaulets^p",""
"242841733-0-35862","epaulets^p",""
"242841733-0-35863","arm cops^p",""
"242841733-0-35864","arm cops^p",""
"242841733-0-35865","arm cops^p",""
"242841733-0-35866","arm cops^p",""
"242841733-0-35867","arm cops^p",""
"242841733-0-35868","arm cops^p",""
"242841733-0-35869","arm cops^p",""
"242841733-0-35870","boots^p",""
"242841733-0-35871","boots^p",""
"242841733-0-35872","boots^p",""
"242841733-0-35873","boots^p",""
"242841733-0-35874","boots^p",""
"242841733-0-35875","boots^p",""
"242841733-0-35876","boots^p",""
"242841733-0-35877","boots^p",""
"242841733-0-35878","boots^p",""
"242841733-0-35879","boots^p",""
"242841733-0-35880","boots^p",""
"242841733-0-35881","healing staff^n",""
"242841733-0-35882","healing staff^n",""
"242841733-0-35883","necklace^n",""
"242841733-0-35884","necklace^n",""
"242841733-0-35885","necklace^n",""
"242841733-0-35886","necklace^n",""
"242841733-0-35887","necklace^n",""
"242841733-0-35888","necklace^n",""
"242841733-0-35889","necklace^n",""
"242841733-0-35890","necklace^n",""
"242841733-0-35891","girdle^n",""
"242841733-0-35892","girdle^n",""
"242841733-0-35893","girdle^n",""
"242841733-0-35894","girdle^n",""
"242841733-0-35895","belt^n",""
"242841733-0-35896","belt^n",""
"242841733-0-35897","belt^n",""
"242841733-0-35898","belt^n",""
"242841733-0-35899","sash^p",""
"242841733-0-35900","sash^p",""
"242841733-0-35901","sash^p",""
"242841733-0-35902","sash^p",""
"242841733-0-35903","dagger^n",""
"242841733-0-35904","dagger^n",""
"242841733-0-35905","dagger^n",""
"242841733-0-35906","dagger^n",""
"242841733-0-35907","dagger^n",""
"242841733-0-35908","dagger^n",""
"242841733-0-35909","dagger^n",""
"242841733-0-35910","dagger^n",""
"242841733-0-35911","dagger^n",""
"242841733-0-35912","dagger^n",""
"242841733-0-35913","bow^n",""
"242841733-0-35914","bow^n",""
"242841733-0-35915","bow^n",""
"242841733-0-35916","bow^n",""
"242841733-0-35917","bow^n",""
"242841733-0-35918","bow^n",""
"242841733-0-35919","bow^n",""
"242841733-0-35920","bow^n",""
"242841733-0-35921","bow^n",""
"242841733-0-35922","bow^n",""
"242841733-0-35923","bow^n",""
"242841733-0-35924","bow^n",""
"242841733-0-35925","bow^n",""
"242841733-0-35926","bow^n",""
"242841733-0-35927","helm^n",""
"242841733-0-35928","helm^n",""
"242841733-0-35929","helmet^n",""
"242841733-0-35930","helmet^n",""
"242841733-0-35931","hat^n",""
"242841733-0-35932","hat^n",""
"242841733-0-35933","ice staff^n",""
"242841733-0-35934","ice staff^n",""
"242841733-0-35935","lightning staff^n",""
"242841733-0-35936","lightning staff^n",""
"242841733-0-35937","ring^n",""
"242841733-0-35938","ring^n",""
"242841733-0-35939","ring^n",""
"242841733-0-35940","ring^n",""
"242841733-0-35941","ring^n",""
"242841733-0-35942","ring^n",""
"242841733-0-35943","ring^n",""
"242841733-0-35944","ring^n",""
"242841733-0-35945","ring^n",""
"242841733-0-35946","ring^n",""
"242841733-0-35947","healing staff^n",""
"242841733-0-35948","healing staff^n",""
"242841733-0-35949","pauldron^p",""
"242841733-0-35950","pauldron^p",""
"242841733-0-35951","pauldron^p",""
"242841733-0-35952","pauldron^p",""
"242841733-0-35953","pauldron^p",""
"242841733-0-35954","pauldron^p",""
"242841733-0-35955","pauldron^p",""
"242841733-0-35956","epaulets^p",""
"242841733-0-35957","epaulets^p",""
"242841733-0-35958","epaulets^p",""
"242841733-0-35959","epaulets^p",""
"242841733-0-35960","epaulets^p",""
"242841733-0-35961","epaulets^p",""
"242841733-0-35962","epaulets^p",""
"242841733-0-35963","arm cops^p",""
"242841733-0-35964","arm cops^p",""
"242841733-0-35965","arm cops^p",""
"242841733-0-35966","arm cops^p",""
"242841733-0-35967","arm cops^p",""
"242841733-0-35968","arm cops^p",""
"242841733-0-35969","arm cops^p",""
"242841733-0-35970","boots^p",""
"242841733-0-35971","boots^p",""
"242841733-0-35972","boots^p",""
"242841733-0-35973","boots^p",""
"242841733-0-35974","boots^p",""
"242841733-0-35975","boots^p",""
"242841733-0-35976","boots^p",""
"242841733-0-35977","boots^p",""
"242841733-0-35978","boots^p",""
"242841733-0-35979","boots^p",""
"242841733-0-35980","boots^p",""
"242841733-0-35981","healing staff^n",""
"242841733-0-35982","healing staff^n",""
"242841733-0-35983","necklace^n",""
"242841733-0-35984","necklace^n",""
"242841733-0-35985","necklace^n",""
"242841733-0-35986","necklace^n",""
"242841733-0-35987","necklace^n",""
"242841733-0-35988","necklace^n",""
"242841733-0-35989","necklace^n",""
"242841733-0-35990","necklace^n",""
"242841733-0-35991","girdle^n",""
"242841733-0-35992","girdle^n",""
"242841733-0-35993","girdle^n",""
"242841733-0-35994","girdle^n",""
"242841733-0-35995","belt^n",""
"242841733-0-35996","belt^n",""
"242841733-0-35997","belt^n",""
"242841733-0-35998","belt^n",""
"242841733-0-35999","sash^p",""
"242841733-0-36000","sash^p",""
"242841733-0-36001","sash^p",""
"242841733-0-36002","sash^p",""
"242841733-0-36003","dagger^n",""
"242841733-0-36004","dagger^n",""
"242841733-0-36005","dagger^n",""
"242841733-0-36006","dagger^n",""
"242841733-0-36007","dagger^n",""
"242841733-0-36008","dagger^n",""
"242841733-0-36009","dagger^n",""
"242841733-0-36010","dagger^n",""
"242841733-0-36011","dagger^n",""
"242841733-0-36012","dagger^n",""
"242841733-0-36013","bow^n",""
"242841733-0-36014","bow^n",""
"242841733-0-36015","bow^n",""
"242841733-0-36016","bow^n",""
"242841733-0-36017","bow^n",""
"242841733-0-36018","bow^n",""
"242841733-0-36019","bow^n",""
"242841733-0-36020","bow^n",""
"242841733-0-36021","bow^n",""
"242841733-0-36022","bow^n",""
"242841733-0-36023","bow^n",""
"242841733-0-36024","bow^n",""
"242841733-0-36025","bow^n",""
"242841733-0-36026","bow^n",""
"242841733-0-36027","helm^n",""
"242841733-0-36028","helm^n",""
"242841733-0-36029","helmet^n",""
"242841733-0-36030","helmet^n",""
"242841733-0-36031","hat^n",""
"242841733-0-36032","hat^n",""
"242841733-0-36033","boots^p",""
"242841733-0-36034","boots^p",""
"242841733-0-36035","boots^p",""
"242841733-0-36036","boots^p",""
"242841733-0-36037","boots^p",""
"242841733-0-36038","boots^p",""
"242841733-0-36039","boots^p",""
"242841733-0-36040","boots^p",""
"242841733-0-36041","boots^p",""
"242841733-0-36042","boots^p",""
"242841733-0-36043","boots^p",""
"242841733-0-36044","girdle^n",""
"242841733-0-36045","girdle^n",""
"242841733-0-36046","girdle^n",""
"242841733-0-36047","girdle^n",""
"242841733-0-36048","belt^n",""
"242841733-0-36049","belt^n",""
"242841733-0-36050","belt^n",""
"242841733-0-36051","belt^n",""
"242841733-0-36052","sash^p",""
"242841733-0-36053","sash^p",""
"242841733-0-36054","sash^p",""
"242841733-0-36055","sash^p",""
"242841733-0-36056","sword^n",""
"242841733-0-36057","girdle^n",""
"242841733-0-36058","girdle^n",""
"242841733-0-36059","girdle^n",""
"242841733-0-36060","girdle^n",""
"242841733-0-36061","belt^n",""
"242841733-0-36062","belt^n",""
"242841733-0-36063","belt^n",""
"242841733-0-36064","belt^n",""
"242841733-0-36065","sash^p",""
"242841733-0-36066","sash^p",""
"242841733-0-36067","sash^p",""
"242841733-0-36068","sash^p",""
"242841733-0-36069","boots^p",""
"242841733-0-36070","boots^p",""
"242841733-0-36071","boots^p",""
"242841733-0-36072","boots^p",""
"242841733-0-36073","boots^p",""
"242841733-0-36074","boots^p",""
"242841733-0-36075","boots^p",""
"242841733-0-36076","boots^p",""
"242841733-0-36077","boots^p",""
"242841733-0-36078","boots^p",""
"242841733-0-36079","mace^n",""
"242841733-0-36080","mace^n",""
"242841733-0-36081","maul^n",""
"242841733-0-36082","maul^n",""
"242841733-0-36083","maul^n",""
"242841733-0-36084","maul^n",""
"242841733-0-36085","maul^n",""
"242841733-0-36086","maul^n",""
"242841733-0-36087","maul^n",""
"242841733-0-36088","maul^n",""
"242841733-0-36089","maul^n",""
"242841733-0-36090","maul^n",""
"242841733-0-36091","jerkin^n",""
"242841733-0-36092","jerkin^n",""
"242841733-0-36093","fire staff^n",""
"242841733-0-36094","fire staff^n",""
"242841733-0-36095","ice staff^n",""
"242841733-0-36096","ice staff^n",""
"242841733-0-36097","lightning staff^n",""
"242841733-0-36098","lightning staff^n",""
"242841733-0-36099","ring^n",""
"242841733-0-36100","ring^n",""
"242841733-0-36101","ring^n",""
"242841733-0-36102","ring^n",""
"242841733-0-36103","ring^n",""
"242841733-0-36104","ring^n",""
"242841733-0-36105","ring^n",""
"242841733-0-36106","ring^n",""
"242841733-0-36107","ring^n",""
"242841733-0-36108","ring^n",""
"242841733-0-36109","healing staff^n",""
"242841733-0-36110","healing staff^n",""
"242841733-0-36111","pauldron^p",""
"242841733-0-36112","pauldron^p",""
"242841733-0-36113","pauldron^p",""
"242841733-0-36114","pauldron^p",""
"242841733-0-36115","pauldron^p",""
"242841733-0-36116","pauldron^p",""
"242841733-0-36117","pauldron^p",""
"242841733-0-36118","epaulets^p",""
"242841733-0-36119","epaulets^p",""
"242841733-0-36120","epaulets^p",""
"242841733-0-36121","epaulets^p",""
"242841733-0-36122","epaulets^p",""
"242841733-0-36123","epaulets^p",""
"242841733-0-36124","epaulets^p",""
"242841733-0-36125","arm cops^p",""
"242841733-0-36126","arm cops^p",""
"242841733-0-36127","arm cops^p",""
"242841733-0-36128","arm cops^p",""
"242841733-0-36129","arm cops^p",""
"242841733-0-36130","arm cops^p",""
"242841733-0-36131","arm cops^p",""
"242841733-0-36132","boots^p",""
"242841733-0-36133","boots^p",""
"242841733-0-36134","boots^p",""
"242841733-0-36135","boots^p",""
"242841733-0-36136","boots^p",""
"242841733-0-36137","boots^p",""
"242841733-0-36138","boots^p",""
"242841733-0-36139","boots^p",""
"242841733-0-36140","boots^p",""
"242841733-0-36141","boots^p",""
"242841733-0-36142","boots^p",""
"242841733-0-36143","healing staff^n",""
"242841733-0-36144","healing staff^n",""
"242841733-0-36145","necklace^n",""
"242841733-0-36146","necklace^n",""
"242841733-0-36147","necklace^n",""
"242841733-0-36148","necklace^n",""
"242841733-0-36149","necklace^n",""
"242841733-0-36150","necklace^n",""
"242841733-0-36151","necklace^n",""
"242841733-0-36152","necklace^n",""
"242841733-0-36153","girdle^n",""
"242841733-0-36154","girdle^n",""
"242841733-0-36155","girdle^n",""
"242841733-0-36156","girdle^n",""
"242841733-0-36157","belt^n",""
"242841733-0-36158","belt^n",""
"242841733-0-36159","belt^n",""
"242841733-0-36160","belt^n",""
"242841733-0-36161","sash^p",""
"242841733-0-36162","sash^p",""
"242841733-0-36163","sash^p",""
"242841733-0-36164","sash^p",""
"242841733-0-36165","sword^n",""
"242841733-0-36166","maul^n",""
"242841733-0-36167","maul^n",""
"242841733-0-36168","maul^n",""
"242841733-0-36169","breeches^p",""
"242841733-0-36170","guards^p",""
"242841733-0-36171","guards^p",""
"242841733-0-36172","bracers^p",""
"242841733-0-36173","guards^p",""
"242841733-0-36174","battle axe^n",""
"242841733-0-36175","battle axe^n",""
"242841733-0-36176","battle axe^n",""
"242841733-0-36177","battle axe^n",""
"242841733-0-36178","battle axe^n",""
"242841733-0-36179","battle axe^n",""
"242841733-0-36180","battle axe^n",""
"242841733-0-36181","battle axe^n",""
"242841733-0-36182","battle axe^n",""
"242841733-0-36183","battle axe^n",""
"242841733-0-36184","Finger 1 of set 22 B 2nd (Fine)",""
"242841733-0-36185","Finger 2 of set 23 B 2nd (Fine)",""
"242841733-0-36186","Finger 3 of set 24 B 2nd (Fine)",""
"242841733-0-36187","Light Chest of set 22 B 2nd (Fine)",""
"242841733-0-36188","light Head of set 22 B 2nd (Fine)",""
"242841733-0-36189","Neck 1 of set 22 B 2nd (Fine)",""
"242841733-0-36190","Medium chest of set 23 B 2nd (Fine)",""
"242841733-0-36191","medium Head of set 23 B 2nd (Fine)",""
"242841733-0-36192","Medium Hands of set 23 B 2nd (Fine)",""
"242841733-0-36193","Heavy Chest of set 24 B 2nd (Fine)",""
"242841733-0-36194","1H Sword of set 24 B 2nd (Fine)",""
"242841733-0-36195","Heavy head of set 24 B 2nd (Fine)",""
"242841733-0-36196","Finger 1 of set 25 B 3rd (Fine)",""
"242841733-0-36197","Finger 2 of set 26 B 3rd (Fine)",""
"242841733-0-36198","Finger 3 of set 27 B 3rd (Fine)",""
"242841733-0-36199","Light Chest of set 25 B 3rd (Fine)",""
"242841733-0-36200","light Head of set 25 B 3rd (Fine)",""
"242841733-0-36201","Neck 1 of set 25 B 3rd (Fine)",""
"242841733-0-36202","Medium chest of set 26 B 3rd (Fine)",""
"242841733-0-36203","medium Head of set 26 B 3rd (Fine)",""
"242841733-0-36204","Medium Hands of set 26 B 3rd (Fine)",""
"242841733-0-36205","Heavy Chest of set 27 B 3rd (Fine)",""
"242841733-0-36206","1H Sword of set 27 B 3rd (Fine)",""
"242841733-0-36207","Heavy head of set 27 B 3rd (Fine)",""
"242841733-0-36208","Finger 1 of set 28 B 4th (Fine)",""
"242841733-0-36209","Finger 2 of set 29 B 4th (Fine)",""
"242841733-0-36210","Finger 3 of set 30 B 4th (Fine)",""
"242841733-0-36211","Light Chest of set 28 B 4th (Fine)",""
"242841733-0-36212","light Head of set 28 B 4th (Fine)",""
"242841733-0-36213","Neck 1 of set 28 B 4th (Fine)",""
"242841733-0-36214","Medium chest of set 29 B 4th (Fine)",""
"242841733-0-36215","medium Head of set 29 B 4th (Fine)",""
"242841733-0-36216","Medium Hands of set 29 B 4th (Fine)",""
"242841733-0-36217","Heavy Chest of set 30 B 4th (Fine)",""
"242841733-0-36218","1H Sword of set 30 B 4th (Fine)",""
"242841733-0-36219","Heavy head of set 30 B 4th (Fine)",""
"242841733-0-36220","Finger 1 of set 31 B 5th (Fine)",""
"242841733-0-36221","Finger 2 of set 32 B 5th (Fine)",""
"242841733-0-36222","Finger 3 of set 33 B 5th (Fine)",""
"242841733-0-36223","Light Chest of set 31 B 5th (Fine)",""
"242841733-0-36224","light Head of set 31 B 5th (Fine)",""
"242841733-0-36225","Neck 1 of set 31 B 5th (Fine)",""
"242841733-0-36226","Medium chest of set 32 B 5th (Fine)",""
"242841733-0-36227","medium Head of set 32 B 5th (Fine)",""
"242841733-0-36228","Medium Hands of set 32 B 5th (Fine)",""
"242841733-0-36229","Heavy Chest of set 33 B 5th (Fine)",""
"242841733-0-36230","1H Sword of set 33 B 5th (Fine)",""
"242841733-0-36231","Heavy head of set 33 B 5th (Fine)",""
"242841733-0-36232","Finger 1 of set 34 B 6th (Fine)",""
"242841733-0-36233","Finger 2 of set 35 B 6th (Fine)",""
"242841733-0-36234","Finger 3 of set 36 B 6th (Fine)",""
"242841733-0-36235","Light Chest of set 34 B 6th (Fine)",""
"242841733-0-36236","light Head of set 34 B 6th (Fine)",""
"242841733-0-36237","Neck 1 of set 34 B 6th (Fine)",""
"242841733-0-36238","Medium chest of set 35 B 6th (Fine)",""
"242841733-0-36239","medium Head of set 35 B 6th (Fine)",""
"242841733-0-36240","Medium Hands of set 35 B 6th (Fine)",""
"242841733-0-36241","Heavy Chest of set 36 B 6th (Fine)",""
"242841733-0-36242","1H Sword of set 36 B 6th (Fine)",""
"242841733-0-36243","Heavy head of set 36 B 6th (Fine)",""
"242841733-0-36244","Finger 1 of set 37 B 7th (Fine)",""
"242841733-0-36245","Finger 2 of set 38 B 7th (Fine)",""
"242841733-0-36246","Finger 3 of set 39 B 7th (Fine)",""
"242841733-0-36247","Light Chest of set 37 B 7th (Fine)",""
"242841733-0-36248","light Head of set 37 B 7th (Fine)",""
