"location","source","target"
"200879108-0-41488","You go ahead and check on the Wood Elf. I'll meet you there.nnI have one more place where I can look for some help. If I'm successful, it might make the path to the moot slightly less complicated.",""
"200879108-0-41489","I'm well aware of that! I'm counting on the start of the moot to keep them distracted, but I won't take any unnecessary chances.nnBesides, I was supposed to be dead by now.",""
"200879108-0-41490","You? Well … you are the first Shatul blood-kin since <<1>>. And you did avenge my son.nnYou, an exile, or a weakling … yes, the choice is obvious. I could make this work.",""
"200879108-0-41491","The clan would never accept an Orc woman as chief … unless she was highly regarded by the clan. Which you are, for avenging my son.nnAnd if the choice is between you, an exile, or a weakling … yes. This could work.",""
"200879108-0-41494","Take this ritual blade. It is flawed at its core, just like <<1>> and <<2>>. Replace the blade of the weakest contender.",""
"200879108-0-41500","Tell her the truth. I don't care if she approves. She will need to prepare the clan for my success.nnIf Malacath disapproves, he can strike me down in the Bloody Knoll. But Shatul must survive. Go, there's little time.",""
"200879108-0-41504","You're here to aid the people of Wrothgar, yes? Well, the proud city of Orsinium needs your help!",""
"200879108-0-41505","King Bazrag is still … adjusting. The city needs continuity—stability. Your donation will keep the wheels turning during this period of transition.nnAgain, don't think of it as charity. Think of it as an investment in the future of Orsinium!",""
"200879108-0-41506","Looks can be deceiving.nnThe city's infrastructure still needs a lot of work. Buttressing for the aqueducts, road improvements, public housing. Then there's the ongoing cultural enrichment—books, statuary, temple improvements. These things add up!",""
"200879108-0-41508","We appreciate your support. Orcish history may be a bloody mess, but with your help, our future will be bright as fresh-lit coals!",""
"200879108-0-41510","You have my thanks, friend, and that of the Orcish people. Now, you can look upon those great stone walls with pride, knowing that you helped build them. You are Orsinium!",""
"200879108-0-41519","I have my orders.nnDon't you know that High Priestess Solgra is a criminal, an enemy of the Orsimer? She's the leader of the Vosh Rakh! You should thank me for what I've done.",""
"200879108-0-41520","Trinimac will reward my service!",""
"200879108-0-41521","You're going to let me live?nnThe forge-mother was right. You are a coward. There's no iron in your spine. You can't win, outsider. Trinimac is on our side, after all.",""
"200879108-0-41522","How would I know such a thing? I'm just a simple soldier. I'm not a cultist in disguise. And even if I were, you can't prove a thing!nnDo with me as you will, outsider. I serve a higher cause!",""
"200879108-0-41530","An ancient wing bone, preferably from a prehistoric snow owl or an extinct flightless desert hawk, but any old bird will probably do.nnRasna over in the marketplace is sure to have something we can use. Just remind her she owes me a favor.",""
"200879108-0-41532","Solgra didn't deserve this fate. As much as I disagreed with her, she was a good person. A caring person. Kurog has gone too far this time. He has to be stopped.",""
"200879108-0-41533","Then we take the fight to Kurog and Alga. If they refuse to give up their mad plans, then we fight on until one side or the other has been defeated.nnKurog's reign ends today! So swears Bazrag of Clan Fharun! So swears Bazrag of the Orsimer!",""
"200879108-0-41534","I know of them. Been in them in fact, but never from outside the Keep's entrance.nnIf there's a way from the temple, that's news to me. But considering Kurog expressed concern for it, I'm going to assume it exists. Just where?",""
"200879108-0-41535","She told the Wood Elf to keep up and then they were both running like, well, like soldiers were chasing them.nnUsually Solgra is so … proper. If the soldiers hadn't had their weapons drawn, I'm sure she would have gone with them quietly.",""
"200879108-0-41536","But … but … oh, if you insist. When the king's soldiers banged on the doors, Solgra and the Wood Elf ran upstairs and outside. The soldiers knocked us aside and chased after them.nnI'm not sure what's going on, but the soldiers were very angry.",""
"200879108-0-41537","What a ridiculous notion! Trinimac stands for unity and civilization, not anarchy and violence like those Vosh Rakh fanatics claim.nnDare I ask? Eveli never got to tell me what was going on before the soldiers barged in. Who's behind all this?",""
"200879108-0-41540","<The offering bowl appears built to hold a single object. What do you place in the bowl?>",""
"200879108-0-41566","Ethian's father hoped to deal with two problems at the same time—my marriage to his son and Emeric's treaty with the Orcs. But his scheme led to his own son's death, and he'll answer for that.nnI plan to tell High King Emeric everything.",""
"200879108-0-41567","You? Of course you have my support! You've done much for Shatul, and stood by me when my friend was dying.nnWhen it's time, I'll  hear him out. You have my word.",""
"200879108-0-41642","The stories say it was given to Malacath's champions as a sign of his favor. Only the strongest wore it, and passed it to whomever could slay the bearer.",""
"200879108-0-41643","It is not. All that matters is what the <<1>> represents.nnMalacath demands strength … despises weakness. The relic is a symbol for his followers, a holy mandate. This is why the Winterborn must never recover it.",""
"200879108-0-41644","A great warrior from the Reach was said to wear it last. It's why the Winterborn scrape and paw in the catacombs.nnThey claim Malacath demanded their ancestor's service. That they have honored the Prince of Vengeance ever since.",""
"200879108-0-41648","I want you to find <<A:1>> and take it from this place. If it's never found, there is no Vengeful March. My tribe returns to the Reach, the strongholds remain standing … we both win.",""
"200879108-0-41650","My tribe reveres Malacath, but we are nothing to him. This fighting with Wrothgar's Orcs serves to amuse a Daedric Prince—nothing more.",""
"200879108-0-41653","<Trinkets and other offerings are scattered at the statue's base.>",""
"200879108-0-41696","It's meant to be simple, isn't it? To entertain a child? Let's look around the room and see what's here.",""
"200879108-0-41713","Doesn't make sense. If the Sublime Brazier is a relic that ignites the Dragonfires, why haven't I heard of it? The Dragonguard should be protecting it. How are we expected to turn back the Daedra if … never mind.nnSorry. I just hate surprises.",""
"200879108-0-41730","Are you the king's social secretary? No? Didn't think so.nnMy appointment is my own business. You should mind yours. Now leave me alone or I'll call the guard!",""
"200879108-0-41731","Are you taking a census or something? None of your business!nnLook, I'm sorry if I'm being rude, but how do my problems concern you? Please leave me alone!",""
"200879108-0-41732","No, you can't help. Either he shows up or he doesn't. But what's wrong with you? Do you always stick your nose into other people's business?nnSorry, sorry. I get surly when people are late for appointments.",""
